listing_id,host_id,host_name,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,city,neighbourhood,district,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenity_score,number_of_reviews,review_scores_rating,license,instant_bookable,monthly_earning_€,type
15823039,19814690,Alicia,0.0,0.0,F,2,2,F,Madrid,Imperial,Arganzuela,40.41025,-3.71852,Entire place,2,1,1,1,1,49,4.83,T,F,79.2,airbnb
15849239,38429137,Ana José,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.40865,-3.70137,Entire place,2,1,1,1,0,14,4.71,T,F,2879.415,airbnb
15878524,102956659,Javier,0.0,1.0,F,1,1,T,Madrid,Palacio,Centro,40.42028,-3.70735,Entire place,5,1,2,3,2,104,4.56,T,T,6077.610000000001,airbnb
15879219,56031287,Verbigracia,0.0,0.0,F,3,3,T,Madrid,Cortes,Centro,40.41381,-3.69672,Entire place,7,2,2,3,1,39,4.82,T,F,3179.55,airbnb
15881890,39265361,Antonio,1.0,0.96,T,2,2,T,Madrid,Lista,Salamanca,40.43374,-3.67797,Entire place,4,2,1,2,2,201,4.76,T,T,2264.24,airbnb
15884943,3031296,Alex,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.42148,-3.71007,Entire place,2,1,1,1,0,9,5.0,T,F,3967.071428571429,airbnb
15920914,49636071,Nicolas,0.0,0.0,F,1,1,T,Madrid,Pinar del Rey,Hortaleza,40.47734,-3.65076,Entire place,3,1,2,2,3,9,4.89,T,F,2596.628571428571,airbnb
15999012,103024185,Martin Carmen,0.0,0.0,F,1,1,F,Madrid,Acacias,Arganzuela,40.4053,-3.71078,Private room,2,1,1,2,2,11,4.82,T,F,1060.884,airbnb
16146031,6957721,Juan Cristobal,0.0,0.0,T,1,1,T,Madrid,Justicia,Centro,40.42047,-3.69939,Entire place,4,1,1,1,2,190,4.85,T,T,2693.625,airbnb
16146031,36766650,Juan Carlos,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42047,-3.69939,Entire place,4,1,1,1,2,195,4.86,T,T,2693.625,airbnb
16360014,70929474,Carlos,0.5,0.0,F,4,4,T,Madrid,Cortes,Centro,40.41477,-3.70163,Private room,3,1,1,2,1,60,4.02,T,T,1505.625,airbnb
16393295,30522075,Patricia & Felipe,0.96,0.98,T,3,3,T,Madrid,Sol,Centro,40.41472,-3.7034,Entire place,5,1,2,2,1,369,4.74,T,F,2918.5200000000004,airbnb
16484593,3624597,Brickell,1.0,0.96,F,17,17,T,Madrid,Argüelles,Moncloa - Aravaca,40.42639,-3.71335,Entire place,3,1,1,0,2,5,4.2,T,T,2437.875,airbnb
16558262,47828833,Apartamentos Ds Madrid,1.0,0.0,F,3,3,T,Madrid,Argüelles,Moncloa - Aravaca,40.42124,-3.71787,Entire place,10,1,3,8,2,73,4.69,T,F,396.0,airbnb
16633739,109880582,Manuel .,0.0,0.0,T,2,2,F,Madrid,Palacio,Centro,40.42017,-3.71039,Private room,2,0,1,1,1,17,4.35,T,F,1308.2142857142858,airbnb
16700657,110613027,Diana,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42426,-3.69771,Entire place,4,2,2,2,3,62,4.73,T,F,871.2,airbnb
16701828,110636079,Gabriel,1.0,0.0,F,1,1,F,Madrid,Palos de Moguer,Arganzuela,40.40552,-3.69338,Private room,2,1,1,1,1,106,4.71,T,F,721.26,airbnb
16721576,110789241,Seyed Mohammad,1.0,1.0,F,2,2,T,Madrid,San Diego,Puente de Vallecas,40.38781,-3.66736,Private room,3,1,1,3,1,31,4.42,T,T,544.7828571428572,airbnb
16810981,111803297,Doris,0.0,1.0,F,1,1,F,Madrid,Delicias,Arganzuela,40.39821,-3.6949,Entire place,6,1,2,3,3,54,4.54,T,T,277172.28,airbnb
16819315,26348286,Erica,0.0,0.0,F,1,1,T,Madrid,Alameda de Osuna,Barajas,40.45771,-3.58661,Private room,2,1,1,1,2,3,4.0,T,F,1196.4857142857145,airbnb
16856941,8526317,Mario,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42259,-3.69477,Entire place,4,1,1,2,1,27,4.85,T,F,2964.8025,airbnb
17007271,42418874,Paloma Y Joaquin,1.0,0.91,F,1,1,T,Madrid,Berruguete,Tetuán,40.45681,-3.708,Entire place,7,1,3,4,2,70,4.46,T,T,1965.6,airbnb
17210902,112858358,Manuel,0.0,0.0,F,4,4,F,Madrid,Los Angeles,Villaverde,40.35773,-3.69558,Private room,1,1,1,1,1,5,4.4,T,F,391.4624999999999,airbnb
17337052,18328590,Iria,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.40893,-3.71085,Entire place,2,1,1,1,1,15,4.85,T,T,2290.86,airbnb
17454237,18830432,Olga María,0.5,0.0,F,1,1,T,Madrid,San Isidro,Carabanchel,40.39936,-3.73334,Private room,2,1,1,1,1,6,4.83,T,F,685.575,airbnb
17455749,25195621,Victor,0.0,0.0,F,0,0,T,Madrid,Palacio,Centro,40.40944,-3.71258,Entire place,2,1,1,1,2,14,5.0,T,F,3000.294,airbnb
17486133,31762295,Miguel Ángel,0.0,0.0,F,0,0,T,Madrid,Guindalera,Salamanca,40.43058,-3.66618,Entire place,4,1,2,3,3,69,4.38,T,T,2934.0,airbnb
17548891,118556153,Ignacio,0.0,0.0,F,1,1,T,Madrid,Lista,Salamanca,40.43596,-3.67687,Entire place,4,1,1,2,2,112,4.34,T,T,2376.0,airbnb
17565752,86389572,Isabel,0.75,1.0,F,1,1,F,Madrid,Apostol Santiago,Hortaleza,40.48243,-3.65833,Private room,2,1,1,1,1,5,4.0,T,F,103.95,airbnb
17700226,120603543,Concha,1.0,1.0,F,1,1,F,Madrid,Embajadores,Centro,40.40955,-3.70525,Entire place,4,1,1,2,2,16,4.81,T,T,1975.05,airbnb
17710096,15724886,Elena,1.0,1.0,T,1,1,T,Madrid,Berruguete,Tetuán,40.45887,-3.70365,Entire place,4,1,1,3,0,135,4.88,T,F,1466.289,airbnb
17730364,120896536,Stav,0.0,0.0,F,1,1,F,Madrid,Puerta del Angel,Latina,40.40955,-3.73101,Private room,2,1,1,1,1,0,0.0,T,F,516.42,airbnb
17740658,4141570,Erika,0.0,0.0,F,1,1,F,Madrid,Almenara,Tetuán,40.4736,-3.68748,Entire place,5,2,3,3,2,10,5.0,T,F,2710.125,airbnb
17826217,121718384,María,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.41666,-3.71142,Private room,2,1,1,2,1,16,4.93,T,T,1437.4799999999998,airbnb
17853322,41842339,Aria,0.0,0.0,F,1,1,F,Madrid,Arapiles,Chamberí,40.43187,-3.71149,Entire place,2,1,1,1,0,5,4.0,T,T,2394.414,airbnb
17878993,93139846,Estefania,0.0,0.0,F,2,2,T,Madrid,Aguilas,Latina,40.37881,-3.7819,Private room,1,1,1,1,1,10,5.0,T,F,421.575,airbnb
17954251,22513755,Jackelin,0.0,0.0,F,1,1,T,Madrid,Imperial,Arganzuela,40.41205,-3.7186,Entire place,2,1,2,2,0,0,0.0,T,F,1076.922,airbnb
18064790,124358712,Anah,0.0,0.0,F,1,1,T,Madrid,Embajadores,Centro,40.41048,-3.7061,Entire place,6,2,2,3,3,207,4.67,T,T,3909.18,airbnb
18072915,124426982,Aránzazu,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.40733,-3.70006,Entire place,2,1,1,1,1,3,4.0,T,T,1415.2875,airbnb
18102248,124674295,Shaila,0.63,0.0,F,1,1,T,Madrid,Justicia,Centro,40.4273,-3.70106,Entire place,2,1,1,1,2,6,5.0,T,F,504.9,airbnb
18325699,126780448,Eli,1.0,0.97,T,2,2,T,Madrid,Cortes,Centro,40.41506,-3.69809,Entire place,4,1,2,2,2,16,4.94,T,F,22225.0875,airbnb
18347276,37787702,Silvia,0.0,0.0,F,1,1,T,Madrid,Sol,Centro,40.4144,-3.70677,Private room,1,1,1,1,2,0,0.0,T,F,1127.412,airbnb
18401320,39584479,David,0.0,0.0,F,2,2,F,Madrid,Justicia,Centro,40.42418,-3.6991,Entire place,4,1,2,2,2,1,2.0,T,F,138.6,airbnb
18573644,74180884,Antonio,0.0,0.0,F,2,2,F,Madrid,Cortes,Centro,40.41192,-3.69779,Entire place,4,1,1,1,1,48,4.46,T,T,277172.28,airbnb
18606398,20969024,Hazael,0.0,0.0,F,1,1,T,Madrid,Guindalera,Salamanca,40.43225,-3.66681,Private room,2,1,1,1,2,2,5.0,T,F,89.1,airbnb
18627825,1862152,Encarna,0.0,0.0,F,1,1,F,Madrid,Pacífico,Retiro,40.40581,-3.67854,Private room,2,1,1,2,1,4,5.0,T,F,89.1,airbnb
18630872,129435963,Andrea,1.0,0.0,F,1,1,F,Madrid,Concepción,Ciudad Lineal,40.43416,-3.65891,Private room,1,2,1,1,3,15,4.8,T,F,445.5,airbnb
18668620,87796709,Eduardo,0.0,0.0,F,2,2,T,Madrid,Comillas,Carabanchel,40.39601,-3.70879,Private room,2,1,1,1,0,97,4.55,T,F,296.01,airbnb
18765571,6670496,Ángel,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.40891,-3.70982,Private room,1,1,1,2,2,50,4.88,T,F,297.0,airbnb
18766242,45274299,Aitor,0.0,0.0,F,1,1,T,Madrid,Puerta del Angel,Latina,40.40774,-3.73633,Private room,2,1,1,1,1,29,4.81,T,F,985.05,airbnb
18849911,131303034,Mayte,1.0,1.0,F,1,1,F,Madrid,Casco Histórico de Vallecas,Villa de Vallecas,40.36426,-3.59302,Private room,2,1,1,1,1,22,4.77,T,F,518.76,airbnb
18851115,131313435,Matilde,0.0,0.0,F,1,1,F,Madrid,Justicia,Centro,40.4243,-3.69677,Entire place,5,1,2,2,2,12,4.9,T,F,2128.5,airbnb
18945887,27717192,Eri,1.0,0.5,T,2,2,F,Madrid,Rejas,San Blas - Canillejas,40.44349,-3.58355,Private room,2,1,1,1,3,95,4.57,T,F,1104.246,airbnb
18946328,129453288,Belen,0.0,0.0,F,2,2,T,Madrid,Almenara,Tetuán,40.47352,-3.68777,Private room,1,1,1,1,4,2,5.0,T,F,871.1999999999999,airbnb
18995507,46650325,Raul Horacio,1.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.40988,-3.69694,Entire place,3,1,2,3,0,117,4.37,T,F,1475.5124999999998,airbnb
19023606,100620738,Jones,1.0,1.0,T,0,0,T,Madrid,Justicia,Centro,40.42123,-3.70008,Entire place,4,2,1,3,4,64,4.77,T,T,2916.0,airbnb
19128455,101196703,Chama,0.0,0.0,F,1,1,F,Madrid,Castellana,Salamanca,40.4305,-3.68672,Entire place,4,1,2,2,2,4,5.0,T,F,3938.55,airbnb
19141293,82838026,Mario,1.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.41281,-3.70893,Entire place,3,2,2,2,2,10,4.56,T,F,2759.00625,airbnb
19191879,58225649,Jaime,1.0,0.0,F,1,1,T,Madrid,Rios Rosas,Chamberí,40.444,-3.70258,Private room,4,2,2,2,3,2,0.0,T,F,215.82,airbnb
19210608,92559559,Miguel,0.0,0.0,F,0,0,F,Madrid,Imperial,Arganzuela,40.41263,-3.71821,Private room,2,1,1,1,1,1,0.0,T,F,819.7199999999999,airbnb
19255371,34872517,Estefania,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.40933,-3.71418,Private room,1,1,1,1,3,14,4.77,T,T,115.83,airbnb
19282722,37641159,Fernando,0.0,0.0,F,1,1,F,Madrid,Goya,Salamanca,40.42341,-3.67441,Entire place,4,1,2,2,1,16,4.0,T,T,1919.1857142857143,airbnb
19304560,135194065,Elizabeth,0.0,0.0,F,0,0,T,Madrid,Imperial,Arganzuela,40.40947,-3.72048,Entire place,2,1,1,1,1,100,4.9,T,F,1957.3125,airbnb
19319064,135319977,Ángeles Y Doris,0.0,0.0,F,1,1,T,Madrid,Palos de Moguer,Arganzuela,40.40203,-3.68948,Entire place,6,1,2,2,2,45,4.3,T,T,277172.28,airbnb
19354193,132690238,Pablo,0.33,0.04,F,1,1,F,Madrid,Embajadores,Centro,40.41023,-3.70021,Entire place,4,1,1,2,2,2,4.5,T,F,950.4,airbnb
19399353,7085494,Aldana,0.0,0.0,F,1,1,T,Madrid,Simancas,San Blas - Canillejas,40.43036,-3.62729,Private room,2,1,1,1,0,0,0.0,T,F,784.9285714285714,airbnb
19474928,136644536,Anastasia,0.0,0.0,F,1,1,F,Madrid,San Fermín,Usera,40.36851,-3.69182,Private room,2,1,1,1,0,63,4.76,T,T,898.425,airbnb
19486373,47532066,Glen,0.0,0.0,F,3,3,T,Madrid,Palacio,Centro,40.41323,-3.70956,Entire place,4,1,2,2,1,17,4.82,T,F,3403.125,airbnb
19509647,18754254,Melisa,1.0,0.0,F,2,2,F,Madrid,Palacio,Centro,40.42085,-3.71452,Private room,2,1,1,1,0,3,4.5,T,F,658.35,airbnb
19523019,101326800,Enrique,1.0,0.0,F,2,2,T,Madrid,Pacífico,Retiro,40.40443,-3.68186,Entire place,5,1,2,3,2,9,5.0,T,F,1668.857142857143,airbnb
19526824,132642240,Dany Ray,0.0,0.0,F,1,1,F,Madrid,Portazgo,Puente de Vallecas,40.39099,-3.64491,Private room,1,1,1,1,0,59,4.0,T,F,118.79999999999998,airbnb
19560441,7911105,Ruben,0.0,0.0,F,1,1,T,Madrid,Embajadores,Centro,40.41175,-3.69867,Entire place,4,1,2,2,2,9,4.89,T,F,1893.375,airbnb
19654716,99360000,Álvaro,0.0,0.0,F,1,1,T,Madrid,Prosperidad,Chamartín,40.44123,-3.67717,Entire place,2,1,1,1,1,9,4.5,T,F,138.6,airbnb
19708289,30536992,Lilian,1.0,0.96,F,2,2,F,Madrid,Opañel,Carabanchel,40.39126,-3.72556,Private room,1,1,1,1,0,42,4.51,T,F,259.578,airbnb
19793350,139658370,Iguana Real Estate Capital 2015,0.0,0.0,T,1,1,T,Madrid,Cortes,Centro,40.41383,-3.69891,Entire place,4,1,2,2,2,80,4.88,T,F,3805.725,airbnb
19929014,11033816,Giovanna,1.0,1.0,F,1,1,T,Madrid,Atocha,Arganzuela,40.40747,-3.69282,Private room,2,2,1,1,0,47,4.85,T,F,732.6,airbnb
19930096,82624770,Isaac,0.0,0.0,F,0,0,T,Madrid,Castillejos,Tetuán,40.46109,-3.69736,Entire place,4,1,3,3,3,0,0.0,T,F,5504.4,airbnb
19990926,23918508,Leah,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.41796,-3.70928,Private room,2,1,2,1,2,0,0.0,T,F,602.25,airbnb
20043719,142384024,María José,0.5,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.40702,-3.70563,Private room,2,1,1,1,1,24,4.86,T,F,853.1999999999999,airbnb
20047923,15867827,Juan Manuel,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42394,-3.70407,Entire place,1,1,1,1,2,4,5.0,T,F,1376.199,airbnb
20082564,132709927,Kike,0.0,0.0,F,1,1,F,Madrid,Valdeacederas,Tetuán,40.47147,-3.70293,Entire place,2,2,1,0,1,6,4.0,T,F,138.6,airbnb
20145945,97608828,Antonio,0.0,0.0,T,2,2,F,Madrid,Cortes,Centro,40.41271,-3.69428,Private room,3,1,2,2,2,0,0.0,T,F,3757.05,airbnb
20179993,143664794,Mayka,0.0,0.0,F,1,1,F,Madrid,Peñagrande,Fuencarral - El Pardo,40.47814,-3.73516,Private room,2,1,1,2,0,113,4.94,T,F,776.25,airbnb
20203771,36533575,Glo,0.0,0.0,F,1,1,T,Madrid,Ibiza,Retiro,40.41925,-3.67267,Private room,2,1,1,1,2,5,4.75,T,T,1629.2571428571428,airbnb
20216915,77219065,Tino Y Patricia,0.0,0.0,F,3,3,T,Madrid,Embajadores,Centro,40.40638,-3.70854,Private room,2,1,2,2,0,1,0.0,T,T,1225.125,airbnb
20585866,99520238,Birgitta,0.0,0.0,F,1,1,T,Madrid,Embajadores,Centro,40.40978,-3.6962,Entire place,4,1,2,3,2,183,4.84,T,F,542.85,airbnb
20631534,141341786,Isabel/Ruben,0.0,0.0,F,1,1,F,Madrid,Universidad,Centro,40.42093,-3.70206,Entire place,4,1,1,2,3,101,4.74,T,T,1856.745,airbnb
20757141,148576753,Guido,1.0,0.97,F,7,7,T,Madrid,Embajadores,Centro,40.41366,-3.70666,Entire place,4,1,2,2,2,85,4.32,T,T,1208.625,airbnb
20785551,147806617,Agui,0.0,0.0,F,1,1,F,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.46659,-3.72641,Private room,2,1,1,1,1,16,4.75,T,F,1645.38,airbnb
20795904,23085981,Diana,0.0,0.0,F,0,0,F,Madrid,Aluche,Latina,40.39676,-3.76099,Private room,1,1,1,1,0,44,4.73,T,T,374.22,airbnb
20866508,52494700,Luca,0.33,0.0,F,2,2,F,Madrid,Opañel,Carabanchel,40.39418,-3.71597,Entire place,4,1,3,3,1,0,0.0,T,F,64.35,airbnb
20871817,137816509,Constanza,0.0,0.67,F,0,0,T,Madrid,Casco Histórico de Barajas,Barajas,40.47279,-3.57917,Private room,2,1,1,2,1,200,4.7,T,F,831.5999999999999,airbnb
20940200,9123198,Miguel Angel,1.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.41112,-3.70803,Private room,2,1,1,1,2,39,4.43,T,T,1709.1,airbnb
20980864,45362171,Brian,0.0,0.0,F,1,1,T,Madrid,Quintana,Ciudad Lineal,40.43598,-3.64812,Private room,1,1,1,1,1,1,0.0,T,F,49.5,airbnb
21159903,93989668,Angéline,0.0,0.0,F,1,1,F,Madrid,Prosperidad,Chamartín,40.44373,-3.67077,Shared room,1,1,1,1,2,1,5.0,T,F,903.375,airbnb
21213259,153235529,M. Victoria,0.0,0.0,F,2,2,F,Madrid,Ventas,Ciudad Lineal,40.43169,-3.65443,Private room,2,1,1,1,0,13,4.92,T,F,1366.2,airbnb
21248209,106892238,Gabriela,0.0,0.0,F,1,1,T,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.4485,-3.70961,Private room,1,1,1,1,1,0,0.0,T,T,692.5875,airbnb
21285357,24437870,Enrique,0.0,0.0,F,1,1,F,Madrid,Ciudad Jardín,Chamartín,40.44473,-3.67585,Private room,2,1,1,1,1,1,0.0,T,F,1439.0357142857142,airbnb
21391477,154957000,Leiba Rosa,0.0,0.0,F,1,1,T,Madrid,Embajadores,Centro,40.4114,-3.70097,Entire place,8,1,2,3,2,6,3.8,T,F,442.53,airbnb
21435863,66014821,Conchi,1.0,0.0,T,1,1,F,Madrid,Castilla,Chamartín,40.47322,-3.68433,Private room,2,1,1,1,3,113,4.89,T,F,1398.375,airbnb
21444617,19002881,Etel,0.0,0.0,F,1,1,T,Madrid,San Isidro,Carabanchel,40.39809,-3.71916,Private room,2,1,1,0,2,6,4.83,T,T,1047.702857142857,airbnb
21548692,153256260,Oliver,0.0,0.0,F,2,2,F,Madrid,Apostol Santiago,Hortaleza,40.47183,-3.66036,Private room,2,1,1,2,1,2,1.0,T,T,688.05,airbnb
21588603,154430844,Bea,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.42057,-3.71341,Entire place,4,1,1,2,3,140,4.54,T,F,3295.05,airbnb
21605138,157150181,.,0.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.41158,-3.7067,Entire place,4,0,1,0,0,143,4.69,T,T,196140.78,airbnb
21654904,156877185,Manuel,1.0,0.0,T,1,1,T,Madrid,Trafalgar,Chamberí,40.43313,-3.70379,Entire place,4,2,2,2,2,127,4.94,T,T,1835.46,airbnb
21689394,157899547,Teresa,1.0,0.86,T,1,1,T,Madrid,Hispanoamérica,Chamartín,40.45495,-3.68689,Entire place,2,1,1,1,1,118,4.97,T,F,2356.7775,airbnb
21727760,9890390,Alba,0.0,0.0,F,0,0,T,Madrid,Palos de Moguer,Arganzuela,40.40272,-3.69967,Private room,2,1,1,1,1,9,3.57,T,F,980.595,airbnb
21990791,18465429,David Oliver,1.0,0.0,F,2,2,T,Madrid,Trafalgar,Chamberí,40.43355,-3.70139,Entire place,2,1,1,2,1,31,5.0,T,T,2867.2875,airbnb
22096200,160840653,María,0.86,0.0,F,1,1,T,Madrid,Cortes,Centro,40.41818,-3.69908,Entire place,3,1,1,2,2,84,4.73,T,F,1685.8285714285714,airbnb
22135868,28387700,Raquel,0.0,0.0,F,1,1,T,Madrid,Acacias,Arganzuela,40.40144,-3.7023,Private room,2,1,1,1,0,5,4.0,T,F,915.75,airbnb
22201282,162228159,Adrian,1.0,0.0,F,3,3,T,Madrid,Justicia,Centro,40.42069,-3.69975,Entire place,6,2,3,3,2,93,4.78,T,T,5878.125,airbnb
22214873,162324507,Antonio,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.41169,-3.70321,Entire place,2,1,1,1,1,33,4.81,T,F,799.9200000000001,airbnb
22237351,112503975,Helios,0.0,0.2,F,2,2,F,Madrid,San Isidro,Carabanchel,40.39755,-3.71662,Private room,1,1,1,1,1,45,4.56,T,F,338.58,airbnb
22709559,74093590,Esperanza,1.0,1.0,T,1,1,T,Madrid,Palacio,Centro,40.40893,-3.71109,Entire place,2,1,1,2,1,24,4.92,T,F,1559.8,airbnb
22948263,169843249,Eurostars Central,0.0,0.0,F,1,1,F,Madrid,Justicia,Centro,40.42586,-3.69931,Entire place,2,1,1,1,2,1,1.0,T,T,2220.372,airbnb
22991950,31202996,Miguel,0.0,0.0,F,1,1,F,Madrid,Justicia,Centro,40.4224,-3.69613,Private room,2,1,1,0,0,24,4.79,T,F,1179.189,airbnb
23096073,77284876,Carmen,1.0,1.0,T,2,2,T,Madrid,Guindalera,Salamanca,40.43283,-3.66661,Entire place,4,2,2,3,3,44,4.86,T,F,2709.7125,airbnb
23148116,147550402,Vanessa,0.0,0.0,F,2,2,F,Madrid,Embajadores,Centro,40.40653,-3.70215,Shared room,1,1,1,1,0,20,4.5,T,T,39.6,airbnb
23183698,42623301,Dani & Araceli,1.0,1.0,F,1,1,T,Madrid,Cortes,Centro,40.41522,-3.69931,Entire place,4,1,1,2,3,175,4.69,T,T,2675.97,airbnb
23228374,58047877,Leah,0.0,0.0,F,1,1,F,Madrid,Prosperidad,Chamartín,40.44028,-3.67269,Private room,1,1,1,1,0,0,0.0,T,F,752.8125,airbnb
23314609,173616730,Angel,0.0,0.0,F,2,2,T,Madrid,Berruguete,Tetuán,40.45694,-3.70247,Private room,2,1,1,2,2,25,4.92,T,T,737.55,airbnb
23372559,174204556,Emmanuel,0.0,0.0,F,1,1,T,Madrid,Sol,Centro,40.41782,-3.70339,Private room,1,1,1,1,1,1,5.0,T,F,1038.312,airbnb
23490304,84867954,Beatriz,0.0,0.0,F,1,1,T,Madrid,Guindalera,Salamanca,40.43453,-3.67095,Private room,2,1,1,1,0,0,0.0,T,F,1034.55,airbnb
23553031,12345399,Eva,0.0,0.0,T,3,3,T,Madrid,Trafalgar,Chamberí,40.43074,-3.69906,Entire place,2,1,1,2,1,101,4.96,T,T,1877.4642857142856,airbnb
23581874,176268200,Eunhee,0.29,0.0,F,2,2,F,Madrid,Universidad,Centro,40.42757,-3.7112,Entire place,4,1,1,2,1,5,5.0,T,F,1287.0,airbnb
23603142,176519025,Ander,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.41344,-3.71255,Entire place,2,1,1,1,0,13,4.83,T,F,1752.3,airbnb
23706878,177620871,Carlota ONeill,0.0,0.0,F,1,1,F,Madrid,San Pascual,Ciudad Lineal,40.44445,-3.64893,Entire place,2,1,1,1,3,2,5.0,T,F,3267.0,airbnb
23814890,71774729,Elena,0.0,0.0,T,1,1,T,Madrid,Valverde,Fuencarral - El Pardo,40.50813,-3.66392,Entire place,2,1,1,1,0,0,0.0,T,F,2512.62,airbnb
23819782,52926325,Vincent,0.0,0.0,F,1,1,F,Madrid,Palacio,Centro,40.42159,-3.71135,Private room,1,1,1,1,0,3,5.0,T,F,556.38,airbnb
23880207,24372002,Mara,1.0,0.0,F,1,1,T,Madrid,Pueblo Nuevo,Ciudad Lineal,40.41636,-3.62498,Private room,2,1,1,1,3,16,4.81,T,F,698.58,airbnb
23908999,179707004,Marcos Y Claudia,0.0,0.0,T,1,1,T,Madrid,Embajadores,Centro,40.41228,-3.70418,Entire place,4,1,1,2,2,57,4.77,T,F,1716.4125,airbnb
23913783,179745291,Laura Ll Lo,0.83,1.0,F,1,1,T,Madrid,Rejas,San Blas - Canillejas,40.44412,-3.584,Entire place,3,1,1,2,3,83,4.77,T,T,1579.05,airbnb
24011691,24254596,Nathalie,0.88,0.0,T,4,4,T,Madrid,Guindalera,Salamanca,40.43727,-3.67326,Entire place,4,1,1,2,1,5,5.0,T,F,2055.9,airbnb
24040172,161597235,Olivia,0.0,0.0,F,1,1,T,Madrid,Bellas Vistas,Tetuán,40.45227,-3.70346,Private room,2,1,1,1,1,9,5.0,T,F,1006.83,airbnb
24076387,181280778,Alberto,0.0,0.0,F,1,1,T,Madrid,Comillas,Carabanchel,40.39482,-3.71387,Private room,2,1,1,1,1,10,4.25,T,F,1075.8,airbnb
24116102,105393604,Pedro,1.0,0.0,F,1,1,T,Madrid,Colina,Ciudad Lineal,40.45694,-3.65955,Private room,2,2,2,2,3,16,4.8,T,F,609.57,airbnb
24291517,136617019,Jair,0.0,1.0,T,1,1,T,Madrid,Puerta Bonita,Carabanchel,40.38077,-3.73497,Private room,1,1,1,1,1,3,5.0,T,F,544.5,airbnb
24317030,53760362,Jaime,0.7,0.67,F,2,2,T,Madrid,Embajadores,Centro,40.41192,-3.70218,Entire place,4,1,1,2,1,33,4.5,T,F,2077.35,airbnb
24395466,179181919,Manuel,0.0,0.13,F,3,3,T,Madrid,Universidad,Centro,40.42506,-3.70266,Entire place,3,1,1,2,1,97,4.77,T,F,1969.33,airbnb
24493375,29586466,Mariana,0.0,0.0,F,2,2,T,Madrid,Pilar,Fuencarral - El Pardo,40.4774,-3.71046,Shared room,1,1,1,1,1,5,4.6,T,T,460.35,airbnb
24745888,187081986,Rachid,0.85,0.96,F,2,2,T,Madrid,Embajadores,Centro,40.40947,-3.69489,Entire place,4,1,1,1,1,122,4.28,T,T,1274.625,airbnb
24909935,179385959,Santiago,0.13,0.0,F,1,1,F,Madrid,Universidad,Centro,40.42424,-3.70166,Private room,1,1,1,1,2,11,4.9,T,F,1088.1,airbnb
24967286,132454808,Eduardo,1.0,1.0,F,3,3,T,Madrid,Cuatro Caminos,Tetuán,40.44922,-3.70323,Entire place,6,1,2,3,3,152,4.5,T,F,2926.275,airbnb
25136838,150045527,Liliana,0.0,0.0,F,2,2,F,Madrid,Pueblo Nuevo,Ciudad Lineal,40.42643,-3.6321,Private room,1,1,1,1,2,1,5.0,T,F,19.8,airbnb
25186157,27862557,Mora,0.0,0.0,F,1,1,F,Madrid,Marroquina,Moratalaz,40.41022,-3.65048,Private room,1,1,1,1,1,81,4.88,T,F,609.84,airbnb
25376597,191590307,Mirella,0.0,0.0,F,1,1,F,Madrid,Ventas,Ciudad Lineal,40.43063,-3.64789,Private room,2,1,1,1,1,3,4.33,T,F,34.65,airbnb
25387596,79628471,Corina,0.0,0.0,F,2,2,T,Madrid,San Cristobal,Villaverde,40.34326,-3.6875,Private room,1,1,1,1,1,7,5.0,T,F,18.81,airbnb
25388216,29589910,Javier,0.0,0.0,F,1,1,F,Madrid,Palacio,Centro,40.40893,-3.71133,Private room,2,1,1,1,0,2,5.0,T,T,1334.025,airbnb
25399490,191738951,Lotta,0.0,0.0,F,1,1,F,Madrid,Palacio,Centro,40.41041,-3.71203,Entire place,7,1,1,4,0,11,4.4,T,F,4603.5,airbnb
25768759,193663909,Victor Manuel,1.0,0.0,F,1,1,F,Madrid,Universidad,Centro,40.42349,-3.70267,Entire place,2,1,1,1,2,15,5.0,T,F,3302.6400000000003,airbnb
